Id,PostHistoryTypeId,PostId
1542307,6,440899
1542324,6,440906
1542406,6,387579
1542420,6,344678
1542422,6,435747
1542429,6,247757
1542430,6,88403
1542509,6,440934
1542513,6,360646
1542564,6,440951
1542746,6,440961
1542799,6,99292
1542823,6,440980
1542845,6,441008
1543040,6,441066
1543080,6,41681
1543087,6,49869
1543097,6,440962
1543114,6,441087
1543115,6,441087
1543255,6,441109
1543364,6,108704
1543366,6,146217
1543371,6,207846
1543372,6,441151
1543400,6,256866
1543485,6,327655
1543503,6,440982
1543526,6,441132
1543592,6,69701
1543664,6,438451
1543712,6,441210
1543770,6,32011
1543777,6,198978
1543778,6,28155
1543960,6,441259
1544002,6,363653
1544017,6,441288
1544020,6,439451
1544022,6,403052
1544023,6,439289
1544024,6,439829
1544036,6,331283
1544039,6,440980
1544052,6,441061
1544078,6,441297
1544142,6,441208
1544153,6,32276
1544176,6,277756
1544212,6,441333
1544248,6,42532
1544261,6,138295
1544264,6,19737
1544270,6,346841
1544293,6,440843
1544304,6,441316
1544444,6,441371
1544446,6,441380
1544457,6,436952
1544574,6,441414
1544623,6,438274
1544748,6,441458
1544752,6,375624
1544755,6,406840
1544756,6,393542
1544777,6,441301
1544781,6,441415
1544936,6,435624
1544947,6,441491
1544984,6,441511
1545026,6,233195
1545197,6,441560
1545225,6,318062
1545250,6,367422
1545284,6,234799
1545343,6,147428
1545388,6,290550
1545984,6,441740
1546025,6,441713
1546033,6,305724
1546161,6,439056
1546243,6,441788
1546325,6,441514
1546466,6,19441
1546660,6,441705
1546803,6,57155
1546816,6,441933
1547128,6,441969
1547175,6,441842
1547191,6,441897
1547194,6,441619
1547204,6,270848
1547214,6,442013
1547215,6,441415
1547243,6,439562
1547383,6,442051
1547433,6,442064
1547468,6,442069
1547502,6,442066
1547711,6,442112
1547966,6,442191
1547990,6,430103
1547995,6,442030
1548009,6,442160
1548011,6,442203
1548049,6,442095
1548057,6,442173
1548061,6,442173
1548082,6,442197
1548135,6,442133
1548140,6,442133
1548149,6,43830
1548151,6,441458
1548152,6,312037
1548153,6,142977
1548154,6,204839
1548156,6,234979
1548306,6,442264
1548433,6,442271
1548483,6,442299
1548595,6,442303
1548605,6,442318
1548651,6,442347
1548688,6,442347
1548738,6,270934
1548762,6,442370
1548793,6,442370
1548883,6,442269
1548888,6,442259
1549045,6,442433
1549190,6,442455
1549197,6,80589
1549245,6,442474
1549316,6,442346
1549448,6,442517
1549452,6,442544
1549490,6,442511
1549615,6,87447
1549679,6,79481
1549688,6,62381
1549694,6,442387
1549701,6,442153
1549714,6,442299
1549786,6,442520
1549827,6,442452
1549831,6,442535
1549853,6,442641
1549856,6,442634
1549864,6,442644
1549897,6,87221
1549934,6,430652
1550000,6,442667
1550163,6,82605
1550166,6,59705
1550370,6,441843
1550378,6,442732
1550525,6,438212
1550701,6,442837
1550762,6,442843
1550856,6,442870
1550894,6,442346
1550898,6,442433
1550899,6,442470
1550944,6,442817
1550949,6,324733
1550955,6,442290
1551017,6,187934
1551348,6,442971
1551354,6,442918
1551446,6,443020
1551507,6,443020
1551635,6,443069
1551649,6,442941
1551703,6,443076
1551733,6,432542
1551809,6,442887
1551813,6,442750
1551864,6,432542
1551883,6,443117
1551958,6,182410
1551959,6,201340
1551960,6,269502
1551961,6,270957
1551963,6,418758
1551966,6,442195
1551967,6,57089
1551968,6,12473
1551969,6,38886
1551970,6,49538
1552042,6,58575
1552057,6,443010
1552061,6,442750
1552066,6,172319
1552163,6,443178
1552256,6,443209
1552555,6,442971
1552561,6,442926
1552615,6,442517
1552687,6,442746
1552713,6,61104
1552722,6,4609
1552748,6,443323
1552755,6,193721
1552980,6,61104
1553162,6,440958
1553214,6,443002
1553255,6,443450
1553280,6,443450
1553349,6,443370
1553368,6,443404
1553471,6,443487
1553472,6,133703
1553490,6,396473
1553495,6,442175
1553496,6,443221
1553505,6,61104
1553528,6,61104
1553544,6,118573
1553545,6,114429
1553564,6,243910
1553567,6,52126
1553570,6,407531
1553571,6,386445
1553572,6,368798
1553573,6,139638
1553574,6,271158
1553575,6,61800
1553580,6,161033
1553582,6,443511
1553587,6,443333
1553604,6,442997
1553605,6,434259
1553606,6,75891
1553649,6,15294
1553949,6,251721
1554035,6,4109
1554036,6,5845
1554037,6,29540
1554038,6,26498
1554039,6,28511
1554040,6,8498
1554041,6,14838
1554042,6,7189
1554043,6,16700
1554045,6,15223
1554051,6,13737
1554052,6,21645
1554150,6,272951
1554152,6,272951
1554215,6,442698
1554271,6,443602
1554305,6,443596
1554450,6,7079
1554453,6,443658
1554455,6,4743
1554456,6,34843
1554457,6,11921
1554458,6,17226
1554460,6,164836
1554461,6,300414
1554512,6,443678
1554535,6,443560
1554536,6,171449
1554561,6,443684
1554625,6,74090
1554657,6,443678
1554706,6,123960
1554885,6,443656
1554902,6,443764
1554956,6,443782
1555045,6,443789
1555046,6,356578
1555055,6,443708
1555063,6,443761
1555065,6,443556
1555067,6,443637
1555123,6,64284
1555124,6,5644
1555125,6,22195
1555126,6,210948
1555264,6,23287
1555266,6,7809
1555267,6,13278
1555339,6,56300
1555391,6,36577
1555392,6,1164
1555393,6,3578
1555482,6,443886
1555603,6,328409
1555707,6,328409
1555831,6,443974
1555871,6,443929
1555872,6,340530
1555918,6,443082
1555925,6,7477
1555971,6,243041
1555977,6,249599
1555985,6,258452
1556004,6,260510
1556017,6,267721
1556020,6,268028
1556026,6,443935
1556055,6,444026
1556070,6,444016
1556071,6,3024
1556072,6,19027
1556080,6,190130
1556124,6,241965
1556165,6,10779
1556220,6,285481
1556242,6,444064
1556327,6,261534
1556430,6,444059
1556480,6,444096
1556626,6,351512
1556723,6,444175
1556864,6,444212
1557017,6,444249
1557114,6,444269
1557115,6,283072
1557116,6,443749
1557117,6,35401
1557221,6,444292
1557235,6,444013
1557251,6,442112
1557259,6,435486
1557260,6,383756
1557302,6,444295
1557326,6,443060
1557328,6,240618
1557348,6,444292
1557378,6,444315
1557441,6,444325
1557840,6,215298
1557894,6,444433
1557951,6,435486
1558012,6,444394
1558102,6,215298
1558139,6,298345
1558148,6,432073
1558246,6,444522
1558277,6,161273
1558440,6,120788
1558540,6,444585
1558650,6,20808
1558651,6,9107
1558680,6,444551
1558746,6,25560
1558747,6,17275
1558748,6,17001
1558750,6,20390
1558759,6,444420
1558761,6,444585
1558784,6,444398
1558816,6,444632
1558819,6,444632
1558821,6,218622
1558912,6,390087
1558997,6,363153
1559061,6,17610
1559063,6,31327
1559090,6,7277
1559137,6,444703
1559179,6,410889
1559207,6,444642
1559208,6,106351
1559209,6,68175
1559215,6,444316
1559229,6,444736
1559230,6,444714
1559256,6,25071
1559315,6,444721
1559333,6,442490
1559336,6,361242
1559340,6,361242
1559345,6,361242
1559348,6,361242
1559358,6,361242
1559359,6,4072
1559363,6,361242
1559603,6,444281
1559632,6,441807
1560113,6,114975
1560132,6,444921
1560133,6,444900
1560151,6,444848
1560167,6,57682
1560187,6,435997
1560199,6,442851
1560229,6,444708
1560271,6,444965
1560351,6,444650
1560381,6,43633
1560403,6,40494
1560451,6,445004
1560499,6,1366
1560506,6,445030
1560568,6,445039
1560610,6,445064
1560622,6,443863
1560623,6,445039
1560674,6,445074
1560675,6,445074
1560761,6,445016
1560764,6,445016
1560853,6,444376
1560889,6,445121
1560918,6,422663
1560979,6,445130
1561214,6,445152
1561255,6,287787
1561260,6,432542
1561300,6,151584
1561321,6,433771
1561338,6,404171
1561596,6,445276
1561604,6,445141
1561800,6,445330
1562249,6,445437
1562272,6,445444
1562313,6,442851
1562385,6,445271
1562402,6,284956
1562405,6,435997
1562419,6,445368
1562421,6,445349
1562431,6,445271
1562444,6,445271
1562547,6,445131
1562659,6,445526
1562728,6,445529
1562729,6,445529
1562735,6,445536
1562760,6,445051
1562810,6,444204
1562892,6,442793
1563182,6,445637
1563197,6,445131
1563198,6,445590
1563199,6,445368
1563200,6,445513
1563328,6,444956
1563387,6,445701
1563426,6,445637
1563441,6,445637
1563515,6,363755
1563638,6,445756
1563711,6,445763
1563730,6,445770
1563780,6,445788
1563959,6,445817
1564136,6,445637
1564206,6,445637
1564227,6,445809
1564235,6,445881
1564413,6,417671
1564464,6,445906
1564477,6,445924
1564478,6,445340
1564486,6,445957
1564519,6,445957
1564608,6,445989
1564642,6,445988
1564682,6,446002
1564719,6,446004
1564827,6,445564
1564837,6,445268
1564883,6,364717
1564897,6,445592
1564908,6,236275
1564919,6,16167
1565002,6,368572
1565032,6,446073
1565069,6,443474
1565096,6,151371
1565152,6,446092
1565160,6,446097
1565202,6,6328
1565350,6,446102
1565372,6,420187
1565392,6,89125
1565421,6,441705
1565445,6,446156
1565464,6,445988
1565506,6,289190
1565543,6,187592
1565554,6,66723
1565618,6,274127
1565645,6,27864
1565646,6,27864
1565648,6,27864
1565649,6,84584
1565650,6,50433
1565655,6,11130
1565663,6,144318
1565699,6,443953
1565945,6,445973
1565947,6,446273
1565955,6,446265
1566020,6,446016
1566038,6,446236
1566069,6,446294
1566111,6,446301
1566344,6,446224
1566410,6,446236
1566475,6,446374
1566548,6,434986
1566659,6,446431
1566679,6,446421
1566722,6,445875
1566723,6,445735
1566730,6,445130
1566731,6,445570
1566732,6,445954
1566734,6,445817
1566774,6,444794
1566782,6,444911
1566787,6,445309
1566802,6,445910
1566804,6,68078
1566850,6,446431
1566852,6,446160
1566865,6,446379
1566885,6,446220
1566928,6,446374
1566979,6,446363
1566990,6,73118
1567102,6,65911
1567168,6,131
1567177,6,206558
1567249,6,110694
1567253,6,443551
1567364,6,152793
1567415,6,445224
1567416,6,446304
1567425,6,178686
1567427,6,254048
1567438,6,446579
1567442,6,316102
1567452,6,304391
1567467,6,446501
1567545,6,445976
1567613,6,126782
1567621,6,400621
1567627,6,446601
1567634,6,446526
1567643,6,446576
1567696,6,46642
1567697,6,98066
1567703,6,443921
1567705,6,343526
1567810,6,446642
1567956,6,446479
1567999,6,445590
1568004,6,446228
1568390,6,218708
1568398,6,446576
1568468,6,446129
1568588,6,446618
1569087,6,86618
1569109,6,446453
1569158,6,446898
1569191,6,445271
1569233,6,443861
1569312,6,370398
1569393,6,67984
1569450,6,446962
1569530,6,446880
1569533,6,224504
1569553,6,225611
1569557,6,446833
1569571,6,342035
1569613,6,152179
1569620,6,152179
1569635,6,446994
1569655,6,447004
1569659,6,446994
1569713,6,446576
1569714,6,391328
1569729,6,444535
1569734,6,187424
1569752,6,14970
1569768,6,446834
1569770,6,236275
1569892,6,446280
1569960,6,59458
1570096,6,447109
1570183,6,447109
1570205,6,445612
1570250,6,447106
1570389,6,447180
1570473,6,447129
1570586,6,447109
1570587,6,447119
1570588,6,446994
1570692,6,293524
1570725,6,447243
1570750,6,447119
1570751,6,447119
1570755,6,319192
1570758,6,447237
1570785,6,106854
1570842,6,446802
1570846,6,275953
1570859,6,272951
1570863,6,447295
1570871,6,41332
1570960,6,447322
1570965,6,445145
1570984,6,447319
1571069,6,64033
1571157,6,447326
1571159,6,447295
1571165,6,447356
1571216,6,447379
1571268,6,447382
1571317,6,447379
1571318,6,442474
1571319,6,94734
1571321,6,98112
1571322,6,132696
1571323,6,136314
1571324,6,166716
1571325,6,167609
1571326,6,141811
1571327,6,184537
1571330,6,246778
1571331,6,84861
1571332,6,156498
1571333,6,173401
1571337,6,447356
1571341,6,220685
1571369,6,447403
1571489,6,447311
1571491,6,447368
1571500,6,4408
1571511,6,350144
1571535,6,62440
1571551,6,447420
1571622,6,440158
1571623,6,444162
1571626,6,445557
1571627,6,436062
1571632,6,446165
1571636,6,440158
1571637,6,62730
1571657,6,447311
1571785,6,447483
1572094,6,430069
1572105,6,447311
1572359,6,447615
1572369,6,447622
1572524,6,447521
1572542,6,245394
1572589,6,447637
1572611,6,249855
1572621,6,252546
1572665,6,281247
1572688,6,447144
1572710,6,447628
1572744,6,447698
1572756,6,445814
1572759,6,447580
1572906,6,148500
1572943,6,260464
1572947,6,66066
1573180,6,447783
1573354,6,447772
1573413,6,290884
1573416,6,70236
1573442,6,210808
1573525,6,447853
1573582,6,447892
1573720,6,447381
1573765,6,438024
1573982,6,447521
1574079,6,447993
1574134,6,447739
1574219,6,447774
1574252,6,447647
1574259,6,448015
1574497,6,448093
1574509,6,447981
1574591,6,448101
1574619,6,448114
1574632,6,448137
1574693,6,447751
1574706,6,448152
1574747,6,108441
1574924,6,448206
1575099,6,448257
1575268,6,448280
1575274,6,334318
1575324,6,263405
1575340,6,339745
1575349,6,108441
1575471,6,254348
1575474,6,389549
1575540,6,152371
1575553,6,11453
1575567,6,773
1575568,6,325283
1575569,6,2946
1575572,6,438041
1575574,6,318548
1575575,6,330594
1575600,6,438041
1575607,6,447251
1575609,6,448358
1575616,6,386332
1575753,6,439261
1575857,6,448424
1575928,6,438041
1575943,6,448430
1576253,6,446576
1576301,6,448537
1576324,6,448482
1576328,6,448446
1576341,6,422307
1576373,6,433496
1576375,6,430388
1576376,6,447892
1576385,6,447742
1576388,6,383788
1576403,6,448565
1576406,6,448569
1576418,6,448381
1576421,6,448430
1576422,6,28097
1576423,6,56963
1576437,6,132965
1576471,6,108441
1576491,6,434695
1576584,6,29764
1576585,6,28522
1576587,6,33760
1576588,6,448535
1576590,6,69761
1576596,6,25187
1576597,6,144774
1576603,6,274531
1576604,6,59081
1576627,6,343817
1576628,6,401419
1576629,6,437174
1576659,6,370694
1576666,6,43950
1576734,6,182027
1576738,6,448629
1576755,6,448593
1576767,6,389437
1576813,6,446601
1576961,6,447951
1576963,6,447951
1576967,6,136122
1577126,6,442095
1577162,6,16366
1577163,6,401080
1577220,6,444714
1577262,6,211933
1577324,6,448010
1577387,6,194806
1577397,6,159904
1577433,6,448541
1577460,6,448224
1577463,6,436036
1577497,6,448805
1577511,6,448811
1577586,6,448818
1577754,6,192572
1577760,6,264827
1577775,6,448822
1577840,6,448874
1577899,6,29381
1577901,6,26302
1578030,6,447977
1578244,6,448953
1578269,6,448961
1578394,6,26286
1578400,6,449003
1578434,6,448900
1578441,6,448961
1578460,6,448867
1578472,6,126833
1578494,6,449021
1578512,6,449003
1578513,6,448978
1578514,6,448949
1578518,6,448941
1578527,6,448932
1578536,6,447709
1578561,6,448944
1578579,6,448465
1578582,6,448162
1578585,6,448244
1578591,6,447977
1578601,6,447891
1578603,6,448864
1578606,6,38331
1578608,6,448607
1578614,6,447477
1578641,6,361734
1578666,6,326156
1578668,6,446896
1578686,6,449030
1578711,6,448949
1578762,6,16874
1578796,6,125392
1578870,6,448874
1578972,6,449100
1579009,6,442959
1579030,6,449108
1579088,6,211912
1579163,6,105857
1579222,6,449184
1579284,6,449158
1579307,6,211912
1579313,6,448691
1579371,6,430778
1579394,6,445271
1579431,6,449201
1579481,6,125825
1579483,6,449235
1579557,6,449253
1579559,6,449231
1579596,6,449158
1579615,6,449253
1579681,6,449250
1579803,6,299118
1579809,6,441969
1579816,6,380586
1579819,6,449235
1579846,6,445271
1580041,6,449204
1580058,6,449358
1580073,6,6404
1580075,6,448203
1580095,6,22589
1580116,6,6404
1580118,6,441843
1580120,6,208304
1580128,6,110984
1580153,6,446530
1580154,6,336140
1580167,6,320666
1580173,6,175902
1580209,6,448280
1580231,6,110984
1580344,6,449414
1580740,6,449493
1580798,6,387862
1581148,6,449597
1581249,6,449620
1581302,6,449589
1581304,6,449626
1581427,6,12182
1581443,6,325709
1581456,6,449589
1581470,6,449591
1581480,6,449585
1581542,6,387862
1581553,6,449651
1581556,6,449508
1581558,6,449674
1581561,6,449693
1581562,6,449389
1581574,6,449374
1581580,6,449546
1581581,6,449331
1581592,6,449100
1581620,6,449361
1581628,6,449619
1581636,6,449661
1581645,6,449693
1581654,6,447480
1581675,6,449709
1581687,6,449318
1581698,6,449715
1581707,6,449285
1581742,6,449724
1581755,6,449288
1581764,6,449693
1581772,6,449486
1581828,6,449712
1581847,6,449739
1581854,6,449486
1581934,6,363912
1581941,6,449723
1582066,6,447521
1582067,6,447521
1582084,6,449792
1582367,6,449850
1582399,6,449867
1582401,6,449855
1582407,6,449867
1582460,6,449881
1582464,6,449851
1582470,6,83597
1582471,6,449428
1582472,6,449818
1582607,6,449915
1582732,6,447521
1582746,6,449818
1582853,6,446449
1582879,6,449693
1582946,6,449905
1582955,6,449899
1583150,6,449942
1583250,6,450059
1583424,6,450093
1583451,6,42349
1583464,6,172572
1583467,6,449552
1583471,6,450025
1583494,6,68918
1583648,6,450076
1583650,6,450151
1583652,6,446734
1583653,6,446880
1583654,6,447211
1583655,6,449184
1583669,6,449504
1583729,6,122211
1583737,6,318107
1583811,6,450191
1583819,6,450065
1583828,6,449541
1583836,6,449177
1583848,6,450108
1583892,6,450101
1583929,6,450076
1584087,6,249082
1584091,6,450211
1584567,6,449940
1584569,6,450273
1584579,6,450269
1584605,6,450269
1584606,6,449853
1584619,6,450298
1584674,6,450269
1584676,6,450269
1584720,6,450294
1584724,6,449752
1584846,6,450358
1585408,6,450298
1585423,6,449661
1585503,6,450440
1585506,6,447860
1585671,6,450478
1585932,6,325426
1586097,6,124483
1586104,6,450412
1586120,6,450101
1586332,6,337300
1586337,6,447860
1586346,6,288494
1586357,6,450049
1586384,6,450664
1586390,6,448860
1586397,6,325426
1586403,6,450248
1586409,6,206407
1586438,6,450101
1586531,6,450593
1586557,6,449032
1586616,6,450435
1586705,6,407468
1586711,6,450784
1586755,6,19320
1586774,6,450784
1586814,6,425434
1586858,6,429953
1586938,6,450857
1587115,6,449542
1587121,6,449297
1587124,6,448944
1587125,6,449486
1587190,6,289706
1587232,6,449680
1587239,6,450760
1587247,6,201268
1587254,6,272108
1587255,6,450729
1587258,6,450655
1587259,6,450596
1587263,6,450566
1587268,6,450550
1587274,6,450513
1587277,6,450770
1587280,6,449834
1587281,6,450033
1587284,6,450398
1587300,6,290409
1587382,6,220578
1587413,6,450963
1587414,6,450967
1587424,6,450948
1587441,6,442030
1587451,6,290695
1587472,6,450975
1587629,6,131099
1587701,6,264361
1587720,6,446266
1587721,6,442061
1587722,6,437622
1587724,6,451002
1587726,6,174292
1587730,6,427176
1587778,6,444531
1587780,6,99210
1587781,6,99695
1587790,6,99695
1587818,6,438434
1587827,6,99695
1587829,6,437656
1587883,6,437656
1587910,6,217717
1587918,6,70867
1587944,6,450586
1587954,6,289706
1587955,6,29286
1588042,6,450770
1588058,6,451070
1588113,6,290695
1588179,6,450349
1588206,6,2538
1588207,6,451100
1588446,6,115090
1588547,6,211912
1588590,6,451161
1588879,6,451262
1588917,6,451160
1588973,6,450324
1589007,6,431007
1589027,6,451293
1589166,6,450876
1589172,6,451228
1589223,6,442269
1589283,6,451290
1589286,6,442269
1589325,6,420376
1589328,6,378037
1589357,6,451383
1589386,6,451198
1589408,6,451360
1589424,6,442269
1589507,6,450101
1589554,6,451407
1589572,6,451198
1589586,6,451419
1589590,6,451424
1589595,6,451360
1589669,6,451407
1589802,6,451486
1589855,6,451506
1589897,6,451314
1589926,6,363346
1589978,6,449711
1589981,6,449711
1589983,6,451103
1590011,6,420950
1590085,6,451301
1590119,6,445763
1590139,6,56326
1590152,6,419304
1590173,6,370620
1590197,6,451568
1590219,6,24916
1590220,6,84050
1590221,6,53038
1590238,6,243751
1590264,6,451022
1590290,6,451568
1590312,6,451238
1590373,6,311842
1590441,6,451287
1590531,6,446576
1590562,6,451687
1590574,6,6135
1590597,6,400935
1590704,6,339727
1590713,6,451159
1590753,6,450663
1590772,6,84050
1590782,6,446576
1590841,6,451254
1591028,6,272713
1591047,6,451156
1591215,6,451818
1591415,6,451839
1591547,6,450135
1591666,6,451926
1591677,6,34
1591788,6,451931
1591807,6,451950
1591920,6,451959
1591962,6,451958
1591964,6,450561
1591981,6,451159
1591983,6,450561
1591988,6,451995
1592022,6,450561
1592093,6,451978
1592239,6,452048
1592316,6,446710
1592355,6,452082
1592555,6,132059
1592660,6,452119
1592685,6,452143
1592709,6,452169
1592858,6,418745
1592861,6,452209
1592868,6,452070
1592937,6,452223
1593062,6,452241
1593081,6,452270
1593201,6,452295
1593259,6,452313
1593424,6,451254
1593702,6,450194
1593763,6,446148
1593782,6,446148
1593790,6,452392
1593829,6,452234
1593873,6,452408
1593874,6,452408
1594008,6,452487
1594124,6,451731
1594225,6,336853
1594229,6,447116
1594304,6,452547
1594360,6,451254
1594363,6,451254
1594400,6,225090
1594402,6,5116
1594404,6,226587
1594429,6,261858
1594443,6,452071
1594449,6,452426
1594471,6,452071
1594478,6,59107
1594479,6,3865
1594485,6,452119
1594580,6,442294
1594600,6,450623
1594788,6,183510
1594867,6,451254
1594946,6,5116
1594971,6,452695
1594983,6,452711
1594996,6,3865
1595100,6,452454
1595107,6,452638
1595120,6,452540
1595123,6,452749
1595127,6,452335
1595168,6,452290
1595170,6,452270
1595174,6,452215
1595176,6,452248
1595199,6,452192
1595203,6,452192
1595237,6,6135
1595290,6,452685
1595311,6,452236
1595333,6,452771
1595482,6,440434
1595491,6,330468
1595522,6,3865
1595619,6,261824
1595646,6,452866
1595649,6,449677
1595681,6,254218
1595763,6,450906
1595813,6,452837
1595830,6,452898
1595847,6,615
1595916,6,452910
1595918,6,452910
1595941,6,452835
1595943,6,452787
1595951,6,452799
1595959,6,452905
1595965,6,452835
1595989,6,452934
1596036,6,527
1596041,6,452130
1596085,6,452148
1596087,6,452148
1596088,6,452944
1596090,6,452078
1596093,6,452143
1596098,6,332019
1596101,6,332019
1596103,6,452126
1596227,6,452986
1596233,6,452987
1596260,6,440434
1596275,6,452987
1596382,6,453043
1596398,6,453021
1596414,6,452611
1596426,6,450897
1596567,6,451254
1596571,6,453086
1596577,6,453052
1596579,6,453073
1596595,6,453086
1596598,6,451254
1596628,6,452837
1596654,6,453050
1596679,6,453057
1596735,6,453107
1596793,6,453107
1596863,6,448962
1596910,6,453159
1596970,6,453165
1597093,6,452914
1597127,6,453154
1597146,6,453059
1597153,6,453057
1597155,6,453149
1597158,6,451979
1597171,6,452009
1597173,6,452022
1597196,6,452130
1597197,6,104094
1597259,6,453196
1597307,6,453222
1597310,6,453222
1597329,6,453191
1597339,6,453245
1597378,6,452837
1597462,6,452488
1597492,6,291696
1597589,6,453043
1597680,6,39850
1597710,6,453096
1597740,6,118675
1597769,6,288513
1597773,6,451254
1597774,6,453339
1597811,6,450728
1597863,6,453369
1597984,6,453370
1598266,6,5116
1598268,6,452837
1598347,6,453478
1598580,6,451579
1598600,6,453474
1598678,6,358913
1598777,6,453576
1599153,6,453607
1599180,6,451254
1599238,6,444936
1599257,6,450655
1599286,6,453682
1599287,6,453680
1599314,6,453682
1599326,6,453359
1599329,6,453359
1599341,6,453698
1599342,6,453717
1599367,6,226504
1599370,6,226569
1599447,6,364504
1599519,6,453767
1599657,6,453682
1599670,6,453682
1599748,6,453763
1599754,6,453770
1599805,6,112069
1599873,6,453682
1599973,6,453883
1600035,6,296897
1600261,6,453951
1600283,6,453952
1600330,6,453967
1600437,6,453977
1600456,6,453576
1600570,6,451759
1600611,6,454041
1600614,6,453651
1600629,6,148095
1600637,6,453191
1600644,6,406702
1600652,6,454007
1600655,6,453415
1600669,6,453418
1600768,6,403936
1600786,6,285609
1600792,6,297429
1600839,6,6439
1600840,6,5853
1600865,6,450897
1600877,6,139815
1600945,6,454005
1601107,6,454148
1601110,6,453770
1601121,6,452552
1601212,6,454169
1601262,6,454184
1601266,6,454184
1601371,6,453415
1601373,6,454199
1601404,6,453307
1601454,6,454200
1601485,6,454219
1601521,6,139815
1601524,6,285609
1601589,6,453307
1601606,6,454241
1601631,6,454070
1601820,6,454304
1601853,6,454320
1601924,6,454341
1601956,6,454328
1601987,6,454332
1602019,6,454070
1602134,6,454242
1602141,6,454260
1602156,6,454364
1602182,6,454378
1602349,6,454399
1602448,6,454470
1602464,6,454431
1602513,6,454381
1602515,6,454075
1602520,6,454202
1602525,6,454153
1602527,6,454085
1602529,6,454093
1602533,6,454099
1602556,6,454286
1603020,6,58492
1603249,6,454598
1603278,6,454563
1603290,6,454564
1603354,6,454703
1603357,6,62290
1603467,6,454730
1603468,6,138484
1603547,6,449574
1603646,6,170600
1603675,6,454688
1603747,6,454518
1603769,6,341469
1603777,6,289667
1603792,6,244641
1603810,6,444714
1603821,6,244641
1603824,6,342179
1603832,6,425230
1603869,6,45496
1603878,6,454820
1603933,6,128249
1603984,6,453605
1604011,6,338726
1604012,6,320632
1604022,6,438212
1604035,6,449685
1604043,6,449685
1604044,6,36443
1604070,6,454868
1604085,6,454877
1604112,6,452120
1604185,6,454852
1604246,6,454895
1604689,6,450387
1604732,6,455018
1604742,6,454727
1604754,6,454711
1604937,6,453415
1604960,6,292241
1604995,6,455080
1605005,6,455080
1605077,6,454864
1605108,6,445375
1605129,6,454895
1605178,6,454934
1605180,6,455118
1605202,6,455024
1605224,6,89127
1605226,6,454997
1605247,6,20578
1605266,6,453507
1605288,6,455124
1605308,6,453411
1605312,6,453411
1605374,6,455122
1605381,6,455159
1605383,6,455159
1605385,6,453415
1605395,6,250504
1605401,6,358913
1605408,6,448962
1605410,6,452006
1605431,6,173203
1605433,6,91701
1605436,6,8252
1605439,6,84929
1605452,6,453758
1605454,6,403742
1605455,6,452915
1605459,6,454687
1605461,6,454263
1605468,6,453191
1605469,6,425230
1605471,6,252771
1605491,6,365441
1605495,6,410145
1605497,6,451631
1605498,6,450420
1605499,6,452900
1605502,6,453715
1605513,6,447551
1605516,6,453478
1605517,6,450255
1605521,6,455184
1605532,6,147428
1605533,6,290550
1605534,6,454820
1605566,6,448101
1605577,6,391274
1605578,6,72744
1605579,6,299307
1605584,6,327877
1605590,6,454443
1605605,6,450752
1605697,6,454374
1605715,6,455159
1605726,6,454929
1605745,6,72853
1605746,6,225666
1605755,6,9848
1605756,6,14551
1605793,6,455239
1605807,6,455230
1605843,6,331112
1605849,6,387040
1605850,6,333859
1605912,6,455245
1605938,6,455256
1606008,6,455289
1606048,6,455300
1606079,6,455301
1606115,6,293693
1606162,6,455315
1606191,6,450967
1606202,6,455258
1606222,6,455338
1606280,6,455331
1606299,6,455342
1606426,6,455367
1606450,6,455354
1606452,6,455327
1606623,6,384562
1606639,6,455418
1606687,6,455326
1606740,6,453793
1606741,6,410499
1606744,6,5466
1606906,6,455478
1607058,6,116844
1607060,6,36704
1607061,6,2301
1607202,6,455154
1607216,6,455443
1607246,6,367927
1607275,6,455537
1607280,6,455516
1607292,6,370605
1607353,6,455529
1607362,6,3205
1607371,6,455539
1607372,6,452900
1607385,6,453758
1607393,6,454263
1607453,6,137706
1607507,6,455557
1608016,6,452746
1608077,6,455614
1608086,6,330296
1608088,6,330296
1608132,6,433248
1608188,6,343985
1608226,6,455660
1608350,6,433248
1608354,6,328029
1608466,6,455590
1608545,6,207442
1608546,6,117744
1608547,6,37
1608548,6,49390
1608550,6,107915
1608551,6,635
1608557,6,19376
1608564,6,79280
1608565,6,58202
1608566,6,1807
1608567,6,283908
1608580,6,455397
1608582,6,455310
1608595,6,455178
1608597,6,455514
1608599,6,455354
1608601,6,455670
1608613,6,455741
1608706,6,433248
1608715,6,455764
1608719,6,455768
1608724,6,455342
1608726,6,455764
1608733,6,455289
1608747,6,454006
1608757,6,70599
1608764,6,454064
1608765,6,454000
1608769,6,219791
1608770,6,454545
1608776,6,451672
1608779,6,454797
1608806,6,455736
1608827,6,55546
1608829,6,36671
1608831,6,126198
1608834,6,150550
1608836,6,150550
1608843,6,75454
1608846,6,113291
1608847,6,94089
1608849,6,94089
1608863,6,452802
1608895,6,184271
1608917,6,455788
1609054,6,455783
1609115,6,139815
1609167,6,455766
1609173,6,454673
1609226,6,455634
1609245,6,455893
1609254,6,153622
1609299,6,455839
1609323,6,137424
1609325,6,64772
1609410,6,455866
1609440,6,258580
1609510,6,455677
1609531,6,429139
1609532,6,35779
1609533,6,49472
1609539,6,237777
1609540,6,50757
1609547,6,220877
